px	py	v	yaw_angle	yaw_rate	px_measured	py_measured	px_true	py_true	vx_true	vy_true	NIS
5.34295	-12.3901	-2.7492	-0.869873	-1.00954	5.25069	-12.4448	5.25	-12.45	-1.81721	1.81721	0.690963
5.24156	-12.2754	-2.76177	-0.922316	-1.00859	5.13338	-12.4375	5.1	-12.35	-2.72881	1.8192	0.47341
5.10007	-12.1875	-2.78533	-0.936123	-0.967158	4.9499	-12.2734	4.95	-12.25	-2.72881	1.81921	1.82125
5.01764	-12.0889	-2.72605	-0.971304	-0.94241	4.92993	-12.1787	4.9	-12.15	-0.908467	1.81693	4.04351
4.90915	-11.9826	-2.7339	-1.00082	-0.920604	4.84027	-12.0359	4.85	-12.05	-0.908462	1.81692	0.466472
4.81796	-11.8394	-2.79264	-1.05724	-0.932402	4.79909	-11.9738	4.75	-11.9	-1.81788	2.72684	4.22435
4.71637	-11.7207	-2.8012	-1.08588	-0.910151	4.63814	-11.758	4.65	-11.75	-1.81788	2.72683	0.464806
4.6591	-11.5989	-2.73902	-1.13115	-0.900838	4.50688	-11.4491	4.6	-11.65	-0.909963	1.81994	5.62896
4.57878	-11.479	-2.73719	-1.16274	-0.883896	4.5399	-11.541	4.55	-11.55	-0.909959	1.81992	0.32041
4.49671	-11.3156	-2.82354	-1.20782	-0.881998	4.46798	-11.2692	4.5	-11.35	-0.909227	3.63689	7.55955
4.44868	-11.1666	-2.82425	-1.25938	-0.884877	4.45518	-11.1556	4.45	-11.15	-0.909218	3.63686	0.00967934
4.43801	-11.0439	-2.73534	-1.32124	-0.900869	4.47788	-11.2387	4.4	-11.05	-0.909227	1.81845	7.85665
4.39153	-10.9089	-2.73092	-1.35928	-0.890098	4.36691	-10.9529	4.35	-10.95	-0.909222	1.81844	0.148995
4.39344	-10.7697	-2.67574	-1.42937	-0.915414	4.34978	-10.6819	4.4	-10.8	0.9094	2.72823	4.31301
4.38731	-10.6267	-2.66924	-1.48588	-0.92196	4.42489	-10.6572	4.45	-10.65	0.909396	2.72819	0.125855
4.36492	-10.4906	-2.693	-1.5191	-0.905329	4.45256	-10.5332	4.45	-10.5	0	3.00113	1.11771
4.38285	-10.3517	-2.69231	-1.57968	-0.920263	4.44692	-10.3512	4.45	-10.35	0	3.00113	0.244595
4.39973	-10.2106	-2.69011	-1.63821	-0.93435	4.41237	-9.99477	4.5	-10.2	0.999524	2.99855	0.744493
4.44804	-10.0667	-2.69588	-1.71089	-0.959009	4.5556	-10.0446	4.55	-10.05	0.999524	2.99856	0.718318
4.472	-9.92944	-2.70276	-1.75916	-0.957468	4.57379	-9.85032	4.6	-9.9	0.998267	2.9948	0.203827
4.53863	-9.78598	-2.71451	-1.8341	-0.982417	4.65841	-9.75093	4.65	-9.75	0.998262	2.99479	0.912967
4.64956	-9.64612	-2.69001	-1.96036	-1.07435	4.60255	-9.4741	4.7	-9.65	0.910924	1.82187	7.43915
4.71675	-9.51462	-2.68778	-2.02415	-1.07918	4.74425	-9.53907	4.75	-9.55	0.910928	1.82186	0.0722048
4.74772	-9.37754	-2.69471	-2.04174	-1.02508	4.78405	-9.35872	4.8	-9.4	0.908038	2.72411	1.94611
4.83058	-9.24773	-2.6979	-2.10595	-1.03197	4.87523	-9.25457	4.85	-9.25	0.908033	2.7241	0.114345
4.88485	-9.113	-2.70355	-2.13334	-0.993101	4.92663	-9.02336	4.95	-9.1	1.81851	2.72776	1.13064
4.98358	-8.98534	-2.71477	-2.19725	-1.00038	5.04624	-8.96378	5.05	-8.95	1.81852	2.72777	0.244255
5.0397	-8.85046	-2.71842	-2.20963	-0.943079	5.1055	-8.72095	5.15	-8.8	1.8165	2.72476	2.44437
5.15764	-8.71923	-2.74581	-2.27345	-0.950787	5.26299	-8.64398	5.25	-8.65	1.8165	2.72475	0.911207
5.27327	-8.60897	-2.75268	-2.34082	-0.969925	5.34134	-8.5519	5.35	-8.55	1.82159	1.8216	0.324621
5.3908	-8.49363	-2.76834	-2.39645	-0.970311	5.43218	-8.43885	5.45	-8.45	1.82157	1.82157	0.251258
5.45254	-8.36979	-2.74844	-2.38455	-0.880315	5.5122	-8.36624	5.5	-8.35	0.908054	1.81609	5.68136
5.56085	-8.26358	-2.75033	-2.42936	-0.876904	5.54143	-8.23537	5.55	-8.25	0.908054	1.8161	0.0620802
5.70355	-8.18193	-2.76111	-2.50987	-0.921587	5.72065	-8.20245	5.7	-8.15	2.72851	1.81902	1.44871
5.83237	-8.08515	-2.77351	-2.55851	-0.918462	5.85207	-8.0316	5.85	-8.05	2.72849	1.81899	0.173218
5.88392	-7.95855	-2.72235	-2.50628	-0.770954	5.99121	-7.96746	5.95	-7.9	1.81851	2.72777	16.8604
6.0137	-7.85188	-2.74547	-2.54322	-0.763699	6.04955	-7.75139	6.05	-7.75	1.81852	2.72777	0.609721
6.11436	-7.74818	-2.73052	-2.54565	-0.70523	6.20599	-7.74241	6.15	-7.65	1.81739	1.81739	2.85742
6.2418	-7.64842	-2.7458	-2.57722	-0.69742	6.2473	-7.56333	6.25	-7.55	1.81739	1.81739	0.391494
6.33807	-7.54026	-2.7251	-2.56515	-0.623344	6.39144	-7.48582	6.35	-7.45	1.8164	1.81641	4.41023
6.4625	-7.44321	-2.73553	-2.59063	-0.61472	6.44526	-7.36223	6.45	-7.35	1.81638	1.81638	0.369831
6.58618	-7.35655	-2.73382	-2.61088	-0.594324	6.66209	-7.31025	6.6	-7.25	2.72856	1.81904	0.415219
6.72293	-7.25658	-2.75757	-2.63308	-0.583238	6.74856	-7.14204	6.75	-7.15	2.72856	1.81904	0.752211
6.82146	-7.14928	-2.73147	-2.60983	-0.502091	6.83447	-7.05268	6.85	-7.05	1.82066	1.82066	5.33359
6.95662	-7.05344	-2.75048	-2.6283	-0.492697	6.97717	-6.96144	6.95	-6.95	1.82065	1.82065	0.487949
7.07965	-6.98177	-2.75653	-2.65065	-0.490015	7.13677	-6.88363	7.1	-6.85	2.99976	1.99984	0.153401
7.21167	-6.88551	-2.78682	-2.66153	-0.476022	7.2552	-6.74652	7.25	-6.75	2.99976	1.99984	1.16462
7.27224	-6.75561	-2.73222	-2.58265	-0.324507	7.234	-6.59525	7.3	-6.65	0.999384	1.99876	20.0402
7.38194	-6.6574	-2.74245	-2.58385	-0.310758	7.33491	-6.53948	7.35	-6.55	0.999369	1.99874	0.870244
7.56366	-6.63346	-2.78343	-2.686	-0.436174	7.67988	-6.69347	7.5	-6.55	2.72747	0	13.7335
7.69308	-6.56647	-2.77583	-2.70719	-0.434121	7.64389	-6.55777	7.65	-6.55	2.72745	0	0.130301
7.79734	-6.47366	-2.73382	-2.67413	-0.345944	7.94309	-6.60222	7.75	-6.45	1.81623	1.81624	8.65753
7.91981	-6.3948	-2.72892	-2.68387	-0.337917	7.84566	-6.34021	7.85	-6.35	1.81623	1.81624	0.447465
8.06206	-6.3375	-2.73967	-2.71904	-0.365146	7.9171	-6.24084	8	-6.3	2.72648	0.908821	1.23398
8.1923	-6.26835	-2.73708	-2.73278	-0.359601	8.14601	-6.23101	8.15	-6.25	2.72645	0.908817	0.187414
8.2709	-6.15033	-2.66583	-2.65552	-0.213911	8.37368	-6.18614	8.25	-6.1	1.81898	2.72847	22.3509
8.39519	-6.05737	-2.67434	-2.6524	-0.200162	8.35502	-5.95811	8.35	-5.95	1.81897	2.72844	0.631033
8.54732	-6.01025	-2.70107	-2.70285	-0.261492	8.43843	-5.87193	8.5	-5.9	2.72647	0.90883	4.45096
8.67695	-5.93128	-2.70521	-2.70694	-0.252086	8.64201	-5.86567	8.65	-5.85	2.72645	0.908817	0.302646
8.77858	-5.8318	-2.66919	-2.66547	-0.171616	8.76652	-5.75601	8.75	-5.75	1.81789	1.81788	6.32832
8.90181	-5.74151	-2.67478	-2.66029	-0.158252	8.85198	-5.65134	8.85	-5.65	1.81789	1.81788	0.58279
9.03223	-5.66838	-2.68132	-2.66995	-0.163686	8.91028	-5.47662	9	-5.55	2.73109	1.82073	0.712941
9.16064	-5.57176	-2.69503	-2.6615	-0.14759	9.13482	-5.45989	9.15	-5.45	2.73106	1.82072	0.73995
9.26763	-5.47118	-2.67068	-2.62348	-0.0808188	9.32693	-5.39468	9.25	-5.35	1.81796	1.81795	4.24426
9.38679	-5.36917	-2.67893	-2.60963	-0.0641425	9.33045	-5.26019	9.35	-5.25	1.81794	1.81793	0.833255
9.51502	-5.29007	-2.68555	-2.61434	-0.0690158	9.4498	-5.12838	9.5	-5.15	2.72905	1.81937	0.420093
9.64315	-5.17825	-2.70764	-2.59736	-0.049979	9.63754	-5.04328	9.65	-5.05	2.72903	1.81935	1.03792
9.70876	-5.04795	-2.66037	-2.50819	0.0840257	9.83281	-5.00671	9.7	-4.95	0.998666	1.99733	17.1891
9.80673	-4.94328	-2.66717	-2.48777	0.0985951	9.74856	-4.84745	9.75	-4.85	0.998656	1.99731	0.691196
9.91244	-4.83867	-2.66085	-2.46068	0.129908	9.96003	-4.81123	9.85	-4.75	1.8172	1.81719	0.876482
10.0125	-4.72899	-2.65968	-2.44082	0.141278	9.93394	-4.66432	9.95	-4.65	1.81717	1.81717	0.555618
10.1166	-4.62436	-2.65652	-2.41914	0.16094	10.1357	-4.58625	10.05	-4.55	1.82042	1.82043	0.327967
10.2136	-4.50947	-2.65807	-2.39745	0.17238	10.1444	-4.44253	10.15	-4.45	1.82041	1.82042	0.501969
10.3504	-4.43656	-2.67836	-2.43664	0.100606	10.3185	-4.35401	10.3	-4.35	2.72672	1.81782	4.73403
10.4604	-4.32104	-2.69068	-2.42048	0.109865	10.4496	-4.24828	10.45	-4.25	2.7267	1.8178	0.305447
10.5042	-4.16186	-2.64712	-2.30904	0.262228	10.5826	-4.11494	10.5	-4.1	0.908764	2.72628	20.7125
10.5941	-4.03163	-2.65724	-2.28138	0.273824	10.5542	-3.95161	10.55	-3.95	0.908764	2.72628	0.445939
10.6789	-3.9077	-2.65686	-2.25031	0.295271	10.6618	-3.80699	10.65	-3.8	1.8194	2.72911	0.400827
10.7677	-3.76397	-2.67847	-2.2195	0.30761	10.7602	-3.65417	10.75	-3.65	1.81939	2.72908	0.68308
10.874	-3.65788	-2.68757	-2.22988	0.266902	10.8593	-3.57039	10.85	-3.55	1.81839	1.81838	1.48505
10.9592	-3.52519	-2.69688	-2.20671	0.274097	10.9375	-3.46792	10.95	-3.45	1.81838	1.81838	0.209815
11.005	-3.37238	-2.68451	-2.13094	0.361003	11.0183	-3.30073	11	-3.3	0.908549	2.72563	5.95312
11.0792	-3.22562	-2.70054	-2.10103	0.3693	11.0672	-3.14607	11.05	-3.15	0.908549	2.72564	0.363381
11.1295	-3.07838	-2.69795	-2.04745	0.416306	11.1054	-3.01303	11.1	-3	0.90888	2.72663	1.63753
11.187	-2.92552	-2.71043	-2.01273	0.426173	11.1428	-2.8481	11.15	-2.85	0.908863	2.72661	0.440911
11.2348	-2.77924	-2.71107	-1.97083	0.451317	11.1758	-2.69942	11.2	-2.7	0.909988	2.72995	0.504617
11.2837	-2.62098	-2.72613	-1.93545	0.459863	11.2495	-2.5409	11.25	-2.55	0.909988	2.72995	0.421071
11.2431	-2.42628	-2.72537	-1.77894	0.653485	11.4549	-2.46508	11.2	-2.4	-0.907692	2.72306	29.4021
11.2551	-2.27075	-2.72493	-1.73248	0.662635	11.1705	-2.24061	11.15	-2.25	-0.907683	2.72304	0.430873
11.3606	-2.16902	-2.70066	-1.8144	0.488051	11.2202	-2.08176	11.25	-2.1	1.8219	2.73284	23.2403
11.3875	-2.01435	-2.70838	-1.78142	0.492913	11.3536	-1.97104	11.35	-1.95	1.82188	2.73281	0.16504
11.3793	-1.85354	-2.71033	-1.71199	0.551765	11.224	-1.77367	11.35	-1.8	0	2.71996	2.678
11.3925	-1.69361	-2.72081	-1.67612	0.555821	11.3661	-1.64386	11.35	-1.65	0	2.71993	0.173753
11.3894	-1.53899	-2.72347	-1.6287	0.578391	11.2691	-1.47976	11.35	-1.5	0	2.73448	0.507643
11.3863	-1.3813	-2.7299	-1.59041	0.583663	11.3391	-1.34511	11.35	-1.35	0	2.73446	0.190714
11.2761	-1.21657	-2.75419	-1.42676	0.780695	11.2507	-1.19626	11.25	-1.2	-1.99969	2.99952	29.8633
11.2375	-1.07382	-2.75829	-1.378	0.788746	11.1532	-1.04324	11.15	-1.05	-1.99967	2.99949	0.427566
11.17	-0.929548	-2.77485	-1.29697	0.846841	10.9697	-0.89157	11.1	-0.9	-1.00006	3.00024	2.96703
11.1196	-0.787513	-2.78431	-1.24853	0.851268	11.0654	-0.742685	11.05	-0.75	-1.00006	3.00021	0.263116
11.0161	-0.636189	-2.81363	-1.14273	0.936193	10.8913	-0.655608	10.95	-0.649999	-1.81771	1.81773	6.18068
10.931	-0.506975	-2.80258	-1.08098	0.946238	10.8418	-0.549005	10.85	-0.549999	-1.81772	1.81773	0.518942
10.8396	-0.374409	-2.81211	-1.01091	0.972651	10.827	-0.442912	10.75	-0.45	-1.81842	1.8184	0.681047
10.7386	-0.2659	-2.79164	-0.945992	0.985078	10.6642	-0.353413	10.65	-0.35	-1.8184	1.81839	0.716201
10.5727	-0.156833	-2.86913	-0.802372	1.12299	10.5503	-0.248633	10.5	-0.25	-3.00035	2.00024	20.6726
10.4497	-0.0790814	-2.85024	-0.729979	1.1398	10.3487	-0.171899	10.35	-0.15	-3.00032	2.00022	1.02124
10.3433	0.00607123	-2.8354	-0.676227	1.13346	10.2559	-0.115293	10.25	-0.0999996	-2.00053	1.00027	0.424589
10.2137	0.0645738	-2.81451	-0.602341	1.15196	10.137	-0.0462889	10.15	-0.0499992	-2.00053	1.00027	0.997614
10.111	0.134239	-2.77885	-0.559938	1.12842	10.0717	0.0165033	10.05	9.49949e-07	-2.00009	1.00004	1.7297
9.97888	0.175098	-2.75757	-0.485539	1.14811	9.92833	0.0556031	9.95	0.0500011	-2.00006	1.00003	0.933234
9.83587	0.224982	-2.7854	-0.404732	1.1811	9.8478	0.0279858	9.8	0.0500011	-3.00025	0	2.5239
9.6928	0.227699	-2.75332	-0.316372	1.21336	9.65029	0.0372757	9.65	0.0500011	-3.00024	0	2.12642
9.54775	0.258986	-2.77713	-0.241264	1.23301	9.54682	0.0997641	9.5	0.100001	-2.99825	0.999409	1.47636
9.39818	0.25538	-2.7645	-0.155887	1.25756	9.33515	0.138463	9.35	0.15	-2.99825	0.999409	0.992788
9.28046	0.251422	-2.66743	-0.092275	1.24681	9.46113	0.134275	9.25	0.15	-1.81915	0	8.77423
9.13268	0.238466	-2.65702	-0.00965571	1.26206	9.13787	0.161547	9.15	0.15	-1.81913	0	0.337158
8.98985	0.242971	-2.69474	0.0523097	1.2621	9.02723	0.196492	9	0.2	-2.99927	0.99976	1.69794
8.85186	0.235305	-2.70008	0.113966	1.25986	8.82128	0.250523	8.85	0.25	-2.99927	0.99976	0.0597581
8.70798	0.229894	-2.73566	0.168056	1.24987	8.67607	0.247512	8.7	0.25	-2.99873	0	1.32572
8.57167	0.212552	-2.74033	0.224032	1.24269	8.54916	0.247046	8.55	0.25	-2.99871	0	0.0927871
8.42848	0.179109	-2.73598	0.288917	1.23958	8.44086	0.253341	8.4	0.25	-2.72872	0	0.11846
8.28008	0.160768	-2.74329	0.335952	1.21745	8.2302	0.258614	8.25	0.25	-2.72871	0	0.677201
8.1385	0.140911	-2.7779	0.370395	1.18641	8.1066	0.204722	8.1	0.2	-2.99909	-0.9997	1.95389
8.00317	0.0962529	-2.78488	0.422786	1.17856	7.94777	0.127954	7.95	0.15	-2.9991	-0.9997	0.213248
7.8582	0.0768247	-2.82369	0.441486	1.13047	7.82213	0.149733	7.8	0.15	-3.00101	0	3.50354
7.71994	0.0443091	-2.8283	0.474547	1.10641	7.63383	0.15164	7.65	0.15	-3.00099	0	1.03953
7.57629	-0.00982911	-2.83469	0.51729	1.08633	7.49691	0.101076	7.5	0.100001	-2.72698	-0.908982	0.536121
7.43032	-0.0552455	-2.83348	0.550481	1.05987	7.35046	0.0656199	7.35	0.0500011	-2.72695	-0.908974	1.17064
7.3158	-0.133217	-2.81921	0.610495	1.07223	7.13188	-0.00451978	7.25	9.49949e-07	-2.00032	-1.00016	1.48342
7.1943	-0.182326	-2.80946	0.639475	1.04868	7.14965	-0.0559868	7.15	-0.0499992	-2.0003	-1.00015	1.00945
7.03065	-0.218178	-2.84167	0.630011	0.963909	6.77233	-0.150907	7	-0.15	-2.72534	-1.8169	7.00867
6.89959	-0.295331	-2.83745	0.669807	0.951204	6.85872	-0.227918	6.85	-0.25	-2.72532	-1.81688	0.344317
6.83319	-0.439339	-2.80048	0.788505	1.0483	6.70421	-0.347264	6.8	-0.349999	-1.00053	-2.00107	11.4437
6.7375	-0.521798	-2.78671	0.829554	1.03834	6.74687	-0.441006	6.75	-0.449999	-1.00054	-2.00107	0.363074
6.63569	-0.600773	-2.78231	0.854107	1.00318	6.72084	-0.550555	6.65	-0.549999	-2.00016	-2.00017	1.05639
6.54645	-0.69286	-2.77102	0.895885	0.996065	6.54837	-0.624094	6.55	-0.65	-2.00016	-2.00017	0.255876
6.49181	-0.839598	-2.76723	0.997904	1.06948	6.40088	-0.78131	6.5	-0.799999	-0.999884	-2.99963	4.8996
6.42408	-0.958366	-2.7647	1.05321	1.07143	6.44859	-0.960126	6.45	-0.949999	-0.999884	-2.99963	0.0312171
6.37694	-1.10151	-2.76957	1.13763	1.11466	6.37766	-1.0844	6.4	-1.1	-0.999984	-2.99995	1.4102
6.32731	-1.23114	-2.76858	1.1965	1.11768	6.35596	-1.24356	6.35	-1.25	-0.999969	-2.99992	0.0509124
6.32608	-1.40562	-2.78757	1.3198	1.21077	6.5527	-1.43518	6.35	-1.4	0	-3.00132	6.59442
6.30429	-1.54314	-2.78408	1.38498	1.21544	6.35503	-1.55184	6.35	-1.55	0	-3.00129	0.137944
6.28168	-1.68765	-2.77571	1.44831	1.21118	6.33086	-1.6454	6.35	-1.65	0	-1.81769	0.118531
6.27949	-1.82735	-2.75658	1.51771	1.21625	6.34356	-1.7483	6.35	-1.75	0	-1.81769	0.535375
6.29785	-1.98039	-2.77576	1.60843	1.25917	6.34522	-1.96081	6.35	-1.95	0	-3.99976	1.66813
6.31263	-2.11907	-2.77423	1.67436	1.26208	6.34095	-2.12276	6.35	-2.15	0	-3.99972	0.042866
6.30381	-2.23332	-2.73325	1.69743	1.20388	6.3068	-2.23646	6.35	-2.25	0	-2	3.88341
6.32887	-2.36599	-2.72974	1.75969	1.2063	6.34785	-2.35274	6.35	-2.35	0	-1.99998	0.0282558
6.33512	-2.48503	-2.69915	1.79095	1.1647	6.26272	-2.46894	6.35	-2.5	0	-3	2.22508
6.36699	-2.6193	-2.7037	1.84832	1.16318	6.36265	-2.64414	6.35	-2.65	0	-3	0.0325806
6.41682	-2.75727	-2.72639	1.91974	1.18328	6.38105	-2.77438	6.4	-2.8	1.00003	-3.00012	0.826937
6.46471	-2.89246	-2.73675	1.9766	1.17951	6.461	-2.95066	6.45	-2.95	1.00003	-3.00009	0.174066
6.53434	-3.03589	-2.782	2.05182	1.20446	6.50958	-3.15806	6.5	-3.15	0.999284	-3.99712	2.40274
6.58854	-3.18567	-2.81363	2.09855	1.18675	6.55345	-3.36165	6.55	-3.35	0.999284	-3.99712	1.67598
6.63766	-3.30905	-2.75706	2.12809	1.13441	6.64067	-3.46888	6.6	-3.45	0.909922	-1.81983	6.87675
6.70225	-3.45505	-2.77494	2.1735	1.11554	6.63536	-3.55462	6.65	-3.55	0.909917	-1.81984	0.786227
6.77532	-3.57701	-2.78303	2.22114	1.10632	6.70376	-3.69784	6.7	-3.7	0.999335	-2.99802	0.407319
6.83642	-3.71405	-2.80454	2.25192	1.07952	6.75151	-3.84595	6.75	-3.85	0.99934	-2.99802	1.36068
6.90245	-3.83328	-2.76464	2.28264	1.04337	6.65288	-3.91672	6.8	-4	0.908549	-2.72564	3.78315
6.96843	-3.98661	-2.78929	2.30387	1.00486	6.85764	-4.15466	6.85	-4.15	0.908537	-2.72561	2.28802
7.02921	-4.09249	-2.7019	2.32245	0.954746	6.9447	-4.2991	6.9	-4.25	0.90988	-1.81977	12.1894
7.09191	-4.23296	-2.71234	2.33782	0.917192	6.94846	-4.34203	6.95	-4.35	0.909876	-1.81975	1.87541
7.17135	-4.34186	-2.70554	2.36687	0.897842	7.09552	-4.55441	7	-4.5	1.00008	-3.00024	1.15746
7.21627	-4.48498	-2.71843	2.36075	0.84644	7.03506	-4.6461	7.05	-4.65	1.00008	-3.00024	3.40925
7.32028	-4.61099	-2.78312	2.39703	0.845025	7.25009	-4.88515	7.15	-4.8	1.99984	-2.99976	4.87996
7.38273	-4.75449	-2.79943	2.39381	0.798729	7.26242	-4.9318	7.25	-4.95	1.99984	-2.99976	2.66953
7.44917	-4.84925	-2.72945	2.4068	0.765109	7.33292	-5.08676	7.3	-5.05	1.00028	-2.00057	8.38611
7.5039	-4.9915	-2.73867	2.39545	0.715359	7.3521	-5.15533	7.35	-5.15	1.00028	-2.00056	2.92617
7.58264	-5.09448	-2.717	2.41174	0.693945	7.40318	-5.28627	7.4	-5.3	1.00003	-3.00012	1.78011
7.62656	-5.2482	-2.72495	2.38538	0.633052	7.44098	-5.44336	7.45	-5.45	1.00004	-3.00012	4.27167
7.71107	-5.35637	-2.72793	2.40135	0.617781	7.46878	-5.50726	7.55	-5.55	1.99961	-1.99961	1.11496
7.77469	-5.49515	-2.73608	2.38923	0.574848	7.66561	-5.647	7.65	-5.65	1.9996	-1.9996	2.06665
7.85398	-5.59877	-2.7133	2.39958	0.554758	7.70927	-5.8194	7.7	-5.8	1.00027	-3.00084	1.79372
7.90285	-5.75564	-2.72327	2.36823	0.496065	7.75724	-5.96146	7.75	-5.95	1.00028	-3.00084	3.77361
7.98779	-5.86167	-2.72684	2.38089	0.484784	7.71187	-5.94164	7.85	-6.05	1.9998	-1.99981	1.07422
8.05062	-6.00168	-2.73361	2.36323	0.443365	7.95005	-6.14609	7.95	-6.15	1.9998	-1.9998	1.84537
8.11945	-6.09848	-2.6785	2.36593	0.420213	8.03808	-6.28852	8	-6.25	1.00004	-2.00008	5.14556
8.17383	-6.23591	-2.67956	2.34385	0.377983	8.04346	-6.35767	8.05	-6.35	1.00004	-2.00008	1.90052
8.28012	-6.35173	-2.74006	2.36246	0.381946	8.1071	-6.48544	8.15	-6.5	1.99951	-2.99928	5.65824
8.34219	-6.49821	-2.75034	2.33795	0.339193	8.25742	-6.66007	8.25	-6.65	1.9995	-2.99925	1.98924
8.4118	-6.60273	-2.67166	2.33469	0.312248	8.38768	-6.7963	8.3	-6.75	0.90921	-1.81841	9.78513
8.46824	-6.7542	-2.67185	2.30611	0.267831	8.33159	-6.8699	8.35	-6.85	0.90921	-1.81841	1.94233
8.56038	-6.86875	-2.69315	2.31335	0.262789	8.58336	-7.15056	8.4	-7	1.0001	-3.00036	1.07801
8.6021	-7.01889	-2.69548	2.27622	0.21423	8.45779	-7.15285	8.45	-7.15	1.00011	-3.00036	2.3504
8.68223	-7.12674	-2.70441	2.28176	0.210661	8.37938	-7.10665	8.55	-7.25	1.99907	-1.99908	1.35968
8.73896	-7.26106	-2.70644	2.26046	0.180006	8.647	-7.3454	8.65	-7.35	1.99908	-1.99908	0.944049
8.82672	-7.37733	-2.72696	2.26561	0.177804	8.76035	-7.57239	8.7	-7.5	1.00058	-3.00174	0.780487
8.87202	-7.5285	-2.73409	2.23042	0.135475	8.76121	-7.66039	8.75	-7.65	1.00057	-3.00171	1.80277
8.92364	-7.6359	-2.67755	2.21465	0.107901	8.81118	-7.75569	8.8	-7.75	0.999844	-1.99968	5.05904
8.96604	-7.7727	-2.67597	2.18622	0.075442	8.84363	-7.83628	8.85	-7.85	0.999844	-1.99968	1.13788
9.08033	-7.89952	-2.76428	2.21115	0.105698	9.07758	-8.1058	8.95	-8	2.00017	-3.00024	10.6938
9.13049	-8.04735	-2.77357	2.18218	0.0730215	9.05238	-8.15838	9.05	-8.15	2.00014	-3.00021	1.11679
9.18042	-8.15905	-2.72365	2.16475	0.0468708	9.05557	-8.22632	9.1	-8.25	0.998905	-1.99781	3.89888
9.23042	-8.29476	-2.72645	2.14283	0.0237083	9.15492	-8.35136	9.15	-8.35	0.998886	-1.99779	0.54175
9.30136	-8.42479	-2.71293	2.13434	0.0119815	9.30408	-8.57245	9.2	-8.5	0.908863	-2.72657	0.693967
9.34743	-8.57882	-2.71694	2.10471	-0.016788	9.2543	-8.64461	9.25	-8.65	0.908855	-2.72655	0.798747
9.40443	-8.70655	-2.69693	2.0916	-0.0306531	9.15971	-8.67035	9.3	-8.8	0.909475	-2.72841	0.946507
9.4419	-8.86769	-2.70519	2.05656	-0.062073	9.35164	-8.95148	9.35	-8.95	0.909466	-2.72839	0.94048
9.52295	-8.99775	-2.74743	2.06588	-0.0436528	9.47941	-9.179	9.4	-9.1	0.999765	-2.99935	2.4757
9.54769	-9.15298	-2.75687	2.02758	-0.0775302	9.44272	-9.24111	9.45	-9.25	0.999774	-2.99934	1.15779
9.57699	-9.28805	-2.70137	1.99168	-0.118522	9.53008	-9.38561	9.5	-9.35	0.908962	-1.81792	5.53263
9.62233	-9.43075	-2.70073	1.97407	-0.128991	9.5752	-9.43724	9.55	-9.45	0.908954	-1.8179	0.133471
9.67181	-9.5684	-2.69353	1.96027	-0.136932	9.60163	-9.60777	9.6	-9.6	0.909988	-2.72996	0.137531
9.70142	-9.72198	-2.6976	1.93185	-0.156439	9.62903	-9.75552	9.65	-9.75	0.909971	-2.72993	0.391129
9.75958	-9.86369	-2.71198	1.92946	-0.147149	9.69155	-9.89958	9.7	-9.9	0.907972	-2.7239	0.386454
9.79291	-10.0162	-2.71675	1.90637	-0.161041	9.74482	-10.046	9.75	-10.05	0.907972	-2.72391	0.198344
9.8099	-10.1528	-2.6769	1.87075	-0.195862	9.69256	-10.1336	9.75	-10.2	0	-2.73106	2.66835
9.82524	-10.3105	-2.68387	1.83846	-0.215774	9.75264	-10.3488	9.75	-10.35	0	-2.73105	0.416455
9.89275	-10.4465	-2.73121	1.85952	-0.171747	9.82419	-10.5024	9.8	-10.5	1	-2.99999	4.3781
9.90335	-10.5972	-2.74205	1.82866	-0.192178	9.83234	-10.6514	9.85	-10.65	0.999994	-2.99996	0.489769
9.92944	-10.7299	-2.73685	1.81256	-0.199781	9.825	-10.7525	9.85	-10.8	0	-3.00047	0.131404
9.92975	-10.8869	-2.7523	1.77689	-0.223294	9.85033	-10.9603	9.85	-10.95	0	-3.00048	0.710957
9.90354	-11.0176	-2.69273	1.71077	-0.297834	9.91881	-11.1448	9.85	-11.05	0	-1.9956	10.1148
9.90742	-11.1546	-2.69308	1.68641	-0.306648	9.86057	-11.1502	9.85	-11.15	0	-1.99559	0.126501
9.90851	-11.2992	-2.68048	1.65575	-0.324701	9.83851	-11.2795	9.85	-11.3	0	-2.73184	0.445185
9.90047	-11.4508	-2.68246	1.62481	-0.336841	9.83839	-11.4483	9.85	-11.45	0	-2.73182	0.223688
9.89108	-11.5832	-2.67174	1.59315	-0.355859	9.79654	-11.5922	9.8	-11.6	-0.998566	-2.9957	0.441192
9.85954	-11.7292	-2.68105	1.55208	-0.376972	9.75592	-11.7487	9.75	-11.75	-0.998566	-2.99569	0.658035
9.86057	-11.8785	-2.68854	1.53838	-0.366548	9.77699	-11.9246	9.75	-11.9	0	-2.73084	0.220027
9.83066	-12.0342	-2.69641	1.50209	-0.381056	9.75861	-12.0491	9.75	-12.05	0	-2.73085	0.321565
9.76024	-12.172	-2.6577	1.41914	-0.463571	9.63743	-12.1863	9.65	-12.2	-1.81598	-2.72396	7.11783
9.69449	-12.3283	-2.67178	1.36576	-0.488355	9.56514	-12.3446	9.55	-12.35	-1.81597	-2.72396	1.00423
